Elliptic curve parameters:
name = secp256k1
mode = test
p = 1241690119
a = 1
b = 35
g = (311072572, 523565415)
n = 1241630743

----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case         s           s_zk        s_rxk       s_zr        z           r           x           k-1         q           a           m1                       m2                       f                        
D1635        188533839   660581882   769582700   251243815   670748367   274085472   646537033   309958300   62709976    403911      -                        -                        1635.463956168561886     
D7           393482582   987392215   647721110   646151413   1065937091  1100825171  261250837   787696871   252668831   140813751   -                        -                        7.012043979994539027     
D26          67673766    194850657   1114453852  128010798   890854490   677254698   261250837   883648224   60337032    7336734     -                        -                        26.55822836155706340     
D5           460958242   1093418413  609170572   734951489   1152417938  124096505   1184689817  26559779    273993247   186964995   -                        -                        5.848252037767818516     
D162         610396330   758221113   1093805960  621023402   625344453   308945561   475661130   1173557242  10627072    4653226     -                        -                        162.9452584078228738     
D497         958183787   1140203588  1059610942  968688069   196935570   144848858   475661130   169514433   10504282    2294125     -                        -                        497.0102274287582411     
D4           747151306   1091747950  897034099   1241087227  459946030   136652805   475661130   631382014   493935921   253215385   -                        -                        4.311538771627166335     
D11          163957231   927482097   478105877   248612169   149272791   1026789456  475661130   353757414   84654938    79302293    -                        -                        11.69552684939387566     
D5           608127578   458757201   149370377   782773836   437387575   160378024   332369486   126249510   174646258   84188804    -                        -                        5.449147383065330159     
D2           556592727   162642434   393950293   719118332   1149469231  266251966   332369486   419361527   162525605   69015912    -                        -                        2.356593273736642066     
D3           205527028   235395801   1211761970  344489661   651808934   551094022   332369486   726699375   138962633   66564395    -                        -                        3.536362059626621709     
D12          791169534   1053178785  979621492   1144996270  814703913   647070457   320372536   351628244   353826736   83516062    -                        -                        12.61049383530559666     
D6           379062739   437963853   1182729629  533679239   450257116   947891676   320372536   297642325   154616500   69829739    -                        -                        6.271881568968774178     
D1           601485579   292368222   309117357   912901058   201336641   493386751   320372536   701791883   311415479   290070100   -                        -                        1.007922643526513073     
D8           301960516   410384282   1133206977  555996732   803701147   213498059   320372536   601426815   254036216   47924300    -                        -                        8.563177386002508122     
D2           746967720   615200201   131767519   1206024992  1226960992  1078031142  1219468464  365842298   459057272   287910448   -                        -                        2.136776227724809764     
D62          832182987   412994514   419188473   858813046   538530497   1214802927  1219468464  25548467    26630059    6651158     -                        -                        62.09362550100298324     
D11          805299106   1167762743  879167106   1158098084  412993599   886040694   1219468464  764982030   352798978   99701150    -                        -                        11.71263062662767681     
D104         668082301   426625562   241456739   1000075904  25605697    903150216   80641256    312565659   331993603   4095095     -                        -                        104.1796495563594983     
D2           826038528   532261549   293776979   1131720110  954086059   675679422   80641256    1055473862  305681582   214675364   -                        -                        2.479378812186385765     
D48          288127910   1054524691  475233962   326178523   123994405   785601643   80641256    540350127   38050613    21773619    -                        -                        48.43130078651601279     
D63          522809929   897914551   866526121   777133809   586943210   934497324   1090563667  134562310   254323880   14162169    -                        -                        63.40233272177446830     
D6           882832387   353453467   529378920   957904266   1157242954  164267052   1090563667  809017083   75071879    57041718    -                        -                        6.196402902871894566     
D0           681570948   241685434   439885514   1081251780  1189193559  1004392354  1090563667  180124876   399680832   281890116   -                        -                        0.857374630332906032     
D7           247639203   773456888   715813058   390711278   497847033   1209989609  1090563667  1171053132  143072075   104567128   -                        -                        7.396749846663092822     
D234         505969964   874195335   873405372   1008215242  510348928   775262899   959507968   845662050   502245278   3724686     -                        -                        234.7030957777380428     
D376         667615607   1212998757  696247593   728014992   937569488   280259715   959507968   839704035   60399385    3222372     -                        -                        376.4303925803724709     
D25          1180536801  549518548   631018253   1207482404  174276105   85119209    959507968   364314909   26945603    21875872    -                        -                        25.11984655971656809     
D4           760354883   874527692   1127457934  1042633325  686934248   1068472992  1185376753  470959702   282278442   195797999   -                        -                        4.466479210545966815     
D1           214642955   127454353   87188602    347481775   860975426   140949058   667491380   165765099   132838820   81804135    -                        -                        1.558042915556774727     
D139         697247462   1054580865  884297340   783456390   377971746   668031764   667491380   783586214   86208928    7576038     -                        -                        139.1995215705095460     
D3           269280972   72050537    197230435   392531674   855269570   456946173   846882314   1186572791  123250702   22779568    -                        -                        3.162945715212860928     
D22          954618962   671683259   282935703   1070154111  876528079   39976369    846882314   1071202644  115535149   30337770    -                        -                        22.14016583947996177     
D5           1010271383  554925453   455345930   1237498648  1166768622  1230388548  846882314   209407756   227227265   101362323   -                        -                        5.474671816667027254     
D4           1098601559  337730038   760871521   1226288667  690799128   946677321   846882314   474369640   127687108   77104695    -                        -                        4.380148809355902387     
D30          849181506   1096400927  994411322   930560361   1067185823  418430900   839627051   39799450    81378855    35392956    -                        -                        30.97794168421535629     
D5           561450705   1043404185  759677263   921518167   682586825   415863753   839627051   514597629   360067462   201383243   -                        -                        5.181186723663994228     
D6           378392668   567291207   1052732204  477072671   506813481   319642929   839627051   695570718   98680003    82352659    -                        -                        6.888559688157731494     
D0           759752895   62322659    697430236   1237299648  504378140   431693065   839627051   402201831   477546753   282206142   -                        -                        0.220840902179939088     
D0           444307499   71499680    372807819   698260184   89064810    205019757   839627051   923460462   253952685   190354814   -                        -                        0.375612670347281051     
D52          1055981695  756214847   299766848   1084130073  1177314620  389931407   839627051   877306628   28148378    14491709    -                        -                        52.18258571159550609     
D8           291354569   1185882546  347102766   450922984   560393439   1208145496  1110529602  683736928   159568415   131786154   -                        -                        8.998536720329512006     
D198         538874691   1208506132  571999302   546173054   745261147   773887281   1110529602  662890854   7298363     6094192     -                        -                        198.3045713032999288     
D12          598343658   454778623   143565035   660795509   695813181   232116933   1110529602  1047361913  62451851    36276999    -                        -                        12.53628016474019805     
D2           838558938   417672905   420886033   1154534853  490290909   898581525   1110529602  543587366   315975915   206607108   -                        -                        2.021580520840551139     
D9           481372224   880542152   842460815   865430621   1044442621  301156739   125125864   467265072   384058397   97313827    -                        -                        9.048479328636412583     
D15          500062571   237912845   262149726   984994980   1080434525  349958733   125125864   539076007   484932409   15130162    -                        -                        15.72440830441868368     
D30          1002504051  679526618   322977433   1041708347  47118542    1172685372  146312798   939021173   39204296    22396651    -                        -                        30.34054591465482942     
D3           536986608   885116639   893500712   821940806   143374310   153168294   146312798   1032214867  284954198   252032410   -                        -                        3.511915943667721147     
D20          582864017   765864106   1058630654  1128285984  269987082   182148444   195285389   952761199   545421967   37442050    -                        -                        20.45465208235126014     
D6           717460094   717901030   1241189807  838104137   465289039   1169537129  208814726   349429894   120644043   114239879   -                        -                        6.284154327579426095     
D1           786642135   123389476   663252659   1139227435  986181339   1144731428  208814726   1216063462  352585300   81471535    -                        -                        1.514510264229095474     
D97          57962957    566217158   733376542   110124418   431011893   333982595   208814726   1173190014  52161461    5801496     -                        -                        97.59847425560579547     
D21          783238035   851961391   1172907387  840498163   534569278   286082310   208814726   1135227394  57260128    38856371    -                        -                        21.92591250994592366     
D4           507842143   878314264   871158622   796620799   367802062   792509183   699225956   571754109   288778656   219063487   -                        -                        4.009405109122544004     
D13          935238535   44813500    890425035   944748696   1201281174  445855999   699225956   432306408   9510161     3242757     -                        -                        13.81956773202555726     
D0           624597596   31610624    592986972   1096547354  1212760369  668327114   699225956   261617798   471949758   152647838   -                        -                        0.207082028898437461     
D10          519713810   384758703   134955107   600116934   1000669978  799570186   699225956   1174938316  80403124    37295066    -                        -                        10.31661139840857233     
D4536        55949096    664041421   633538418   63920915    401764649   404222282   917726919   372627427   7971819     146363      -                        -                        4536.948689217903431     
D5           835512343   375469881   460042462   1025859562  345497819   583106791   917726919   371959155   190347219   74123467    -                        -                        5.065465718164532158     
D24          464724320   1234266470  472088593   568052007   812344681   602867245   150295683   226377652   103327687   51413572    -                        -                        24.00662747182786677     
D42          317935099   1221467945  338097897   350046243   210616643   758768115   132079708   940874333   32111144    28934803    -                        -                        42.21448976168940911     
D17          927059991   744227874   182832117   1148349618  1158392129  32896380    1099039335  910054883   221289627   41901483    -                        -                        17.76137312371497686     
D8           498399409   817430010   922600142   902584017   239686992   1063869103  1099039335  214836935   404184608   94214801    -                        -                        8.676237717680898142     
D12          630550136   882898618   989282261   910872741   515873192   145802428   1099039335  959544099   280322605   69904926    -                        -                        12.62999145439335705     
D5188        15104958    732644381   524091320   17242635    428547814   1211121705  1099039335  16178175    2137677     141219      -                        -                        5188.001479970825455     
D28          934111879   1118924412  1056818210  1045972926  649883826   83763054    1099039335  656941898   111861047   39223503    -                        -                        28.52688634158963313     
D28          632033680   538359044   93674636    785333402   965978519   1171025740  1099039335  612096539   153299722   18834792    -                        -                        28.58322215610344940     
D3           652681517   311330662   341350855   1226728340  1198149049  851086754   1099039335  522873733   574046823   78634694    -                        -                        3.959202308334791765     
D4           415282262   303402276   111879986   758266017   1042172705  1164865986  1099039335  833564180   342983755   72298507    -                        -                        4.196522011166841937     
D48          270308039   645209881   866728901   398867790   1029588323  637301747   390647024   821573344   128559751   13188537    -                        -                        48.92202076697362262     
D37          995764748   1016972811  1220422680  1027016481  703051807   337845562   288795163   442423062   31251733    26961025    -                        -                        37.72010934302386500     
D5           356202525   617813098   980020170   594443326   715052125   231096641   1065416956  4643212     238240801   117961724   -                        -                        5.237403091870715623     
D4           582030808   734537152   1089124399  1007717420  523623770   443177297   1065416956  551766435   425686612   156344196   -                        -                        4.698205438979007573     
D2004        693588364   1201517680  733701427   702143785   991278470   1207169231  1065416956  204350945   8555421     599263      -                        -                        2004.992265499455164     
D4           478715060   622780633   1097565170  646078931   609734645   465218955   97176399    600531475   167363871   143987318   -                        -                        4.325246428994531310     
D23          244584582   995171120   491044205   446402018   511080979   1068004303  97176399    1132067911  201817436   42767146    -                        -                        23.26952376013119977     
D12          882887301   748225014   134662287   1156661458  216105837   879712287   97176399    555224854   273774157   61564830    -                        -                        12.15344887657449878     
D7           586536918   847083145   981084516   1052562103  1009632537  719456874   773023635   508392809   466025185   120511733   -                        -                        7.029051229393572823     
D7           546464240   1138850091  649244892   936522752   153103016   928846397   773023635   257310810   390058512   156405728   -                        -                        7.281383524521557164     
D5           421131120   573380882   1089380981  732291728   134910249   1058715639  773023635   350923365   311160608   109970512   -                        -                        5.213951190842868859     
D1           540427194   190563062   349864132   739482964   166549915   1134182719  1235814376  576996770   199055770   142315654   -                        -                        1.339016873013842876     
D59          1174482955  671823517   502659438   1199232022  1017237774  300311444   1235814376  812359636   24749067    11276806    -                        -                        59.57569164531162458     
D2           545283482   121283462   424000020   1046835818  569904519   212168183   1235814376  129479027   501552336   43731146    -                        -                        2.773388605000198256     
D64          305188090   1146916742  399902091   592513940   603668971   56572934    1069819991  448590874   287325850   17862240    -                        -                        64.20900973226202312     
D3           388144451   299106185   89038266    490723599   608561690   192983818   1069819991  811268382   102579148   80407007    -                        -                        3.719901985656548564     
D1           568434818   259502581   308932237   769218199   835026250   898724610   1069819991  1092562169  200783381   166868056   -                        -                        1.555136358752810064     
D51          429914295   717757356   953787682   637902994   31937628    404729316   982906746   337284790   207988699   13936897    -                        -                        51.50051378007600974     
D164         846661761   1184357660  903934844   863451113   1229348061  532488116   982906746   49428256    16789352    7194161     -                        -                        164.6276278776635663     
D2           716034839   546163313   169871526   1176424822  1197266708  749934639   982906746   888155160   460389983   255644856   -                        -                        2.136414248835892868     
D1           858243040   139484881   718758159   1110874186  82653593    530859032   80915576    292148904   252631146   100349602   -                        -                        1.389989379330074473     
D0           800882514   12753182    788129332   1038468196  1108486259  642980160   80915576    126196184   237585682   88125468    -                        -                        0.144716190329905538     
D0           494159247   23659029    470500218   745188637   977550265   225051467   80915576    970652870   251029390   243129857   -                        -                        0.097310257538628832     
D0           270038896   7460366     262578530   351787882   863180062   967098001   598218072   573317438   81748986    24791938    -                        -                        0.300919032630688250     
D18          642756061   959193885   925192919   938852192   300432743   888111577   598218072   210725704   296096131   50563799    -                        -                        18.96997266759960025     
D6           690249077   1208050006  723829814   1180960533  949841450   122422769   598218072   915904360   490711456   199537621   -                        -                        6.054246812935591729     
D1           671935830   420062082   251873748   1125955504  810635469   153693444   598218072   1118352195  454019674   217916156   -                        -                        1.927631662151749776     
D6           366085918   101570923   264514995   483165892   512163208   1046674847  598218072   755516062   117079974   14845996    -                        -                        6.841637502798734419     
D216         477090215   729343264   989377694   556042783   488913833   124219702   598218072   616503284   78952568    3374807     -                        -                        216.1140663747586158     
D1           286927931   54018925    232909006   329958168   781560917   330878997   828439311   1060593315  43030237    28746509    -                        -                        1.879147307939200547     
D21          254796816   1158495522  337932037   455830366   1201336788  423073087   828439311   403669047   201033550   53763266    -                        -                        21.54808679219748294     
D26          463345572   1189857431  515118884   523177230   280481011   1027729013  828439311   173488470   59831658    44523966    -                        -                        26.72397672300800876     
D40          597631370   653989348   1185272765  1179285432  1147859137  365058120   828439311   373837683   581654062   15977308    -                        -                        40.93238660730581146     
D11          823792506   583809530   239982976   934416308   1123659737  603167065   828439311   879667846   110623802   49425892    -                        -                        11.81181575842880084     
D29          977464693   1180860906  1038234530  1211861858  208047976   873413343   1204453601  193623536   234397165   39876033    -                        -                        29.61329944731463132     
D53          846487026   128440659   718046367   884854448   306838818   1225297088  1204453601  518854200   38367422    2403742     -                        -                        53.43362931629101625     
D4           635588341   555877420   79710921    1159598276  1018299626  253463141   430710437   341924141   524009935   111578406   -                        -                        4.981944445415361104     
D68          355235279   1098630438  498235584   440050292   484857193   289811787   430710437   510351804   84815013    15975227    -                        -                        68.77088118998246472     
D6           594573682   824556706   1011647719  750305725   249616384   1027481592  290401400   1106453819  155732043   127377553   -                        -                        6.473328200927207323     
D0           796543733   30758973    765784760   1223482850  59393616    1021903933  290401400   594318319   426939117   369604616   -                        -                        0.083221290179990609     
D4           498403918   850592968   889441693   802148555   35019871    829682050   40830500    1072719649  303744637   194659281   -                        -                        4.369650209485773247     
D10          847789169   323386147   524403022   888699775   255583670   46761877    40830500    603838563   40910606    29577049    -                        -                        10.93368533824993832     
D64          955047990   853885764   101162226   1089580063  1140049138  126161406   881586485   1164371464  134532073   13323479    -                        -                        64.08879872892057697     
D0           843146441   669741      842476700   1020711020  182766270   655030757   881586485   457611259   177564579   132888125   -                        -                        0.005039885994327935     
D18          859492818   935437430   1165686131  1021277750  979270421   309853376   881586485   765379035   161784932   50568158    -                        -                        18.49854665459635686     
D5           536872050   838917022   939585771   724637402   1125068157  1108846537  881586485   18157630    187765352   161341346   -                        -                        5.199640655037054172     
D1           871034996   217299594   653735402   1105711384  832965703   926169176   378550727   917339842   234676388   167005832   -                        -                        1.301149734699085239     
D6           1010171461  572209995   437961466   1239768884  187133685   286084575   378550727   212481881   229597423   91781769    -                        -                        6.234462478054873838     
D20          307230468   526082436   1022778775  589358379   1095126292  674496057   105708684   460719978   282127911   25102557    -                        -                        20.95732462633189120     
D68          819388320   709043068   110345252   831286563   584993853   474675825   193358452   330614484   11898243    10307796    -                        -                        68.78706835098405129     
D10          792512009   1131499483  902643269   1133745165  538977229   360530766   193358452   968942175   341233156   110045697   -                        -                        10.28208747680520393     
D0           667582992   203693068   463889924   895519423   537071115   1088149369  193358452   1017754620  227936431   211710130   -                        -                        0.962131892318992955     
D911         827149202   971687943   1097092002  992365865   469189498   20164587    140999971   295072153   165216663   1065887     -                        -                        911.6237865739989323     
D1           638732898   190614326   448118572   1165425241  1066251371  825996571   140999971   28236941    526692343   112040555   -                        -                        1.701297588181350940     
D0           524446393   23562760    500883633   579086266   1168080110  1167742356  140999971   136313946   54639873    32687536    -                        -                        0.720848460403990071     
D61          44012659    626790283   658853119   77880344    676612631   1121546159  140999971   549562266   33867685    10144974    -                        -                        61.78333064234565805     
D3           572765128   483834757   88930371    793618978   388602685   755623722   949946135   388329941   220853850   131057428   -                        -                        3.691776684340242050     
D2           760159995   373615841   386544154   1068918196  65344837    606824866   949946135   843617264   308758201   142643593   -                        -                        2.619226234717741581     
D6           813855999   1053270300  1002216442  977062683   52715410    149579829   949946135   786963324   163206684   161029263   -                        -                        6.540862700216171268     
D32          571962009   185897374   386064635   582448554   246138887   1161346596  949946135   719333686   10486545    5688579     -                        -                        32.67905288825205732     
D14          1024931854  450484676   574447178   1190622314  930236751   1028870224  558234815   436025635   165690460   30789094    -                        -                        14.63130665683114936     
D16          367779657   1206756746  402653654   465504766   1130904279  139578976   677345754   440177672   97725109    74604330    -                        -                        16.17542501889635628     
D59          482219955   1086321840  637528858   528631013   842845272   167289786   677345754   868296064   46411058    18109375    -                        -                        59.98671075064710957     
D5           267597198   91873734    175723464   392366945   599664000   892394942   228464598   1058506570  124769747   18057704    -                        -                        5.087786021966026245     
D0           743512181   19247394    724264787   1124737063  1187415315  1034818996  1070274368  722828221   381224882   362287299   -                        -                        0.053127432435880121     
D41          504968394   1124714226  621884911   584578252   3522124     465969682   1070274368  1067141199  79609858    27309246    -                        -                        41.18437491829690208     
D31          372471691   553148006   1060954428  727380061   1126172810  1109847491  1228952225  885655488   354908370   17563321    -                        -                        31.49449958809043005     
D1           618047160   336385510   281661650   1052735226  6373497     361097764   1228952225  205581745   434688066   183359094   -                        -                        1.834572273791885119     
D11          841573573   748011889   93561684    912328943   787042999   876172135   1228952225  289230276   70755370    63264503    -                        -                        11.82356382377650228     
D2           844049910   352986684   491063226   1078066165  678146010   888123411   1228952225  434457607   234016255   142001145   -                        -                        2.485801674345654043     
D3           586276855   111234146   475042709   678959217   1225360095  513136960   925785995   905681121   92682362    30182683    -                        -                        3.685363093797857533     
D28          412022789   824544809   829108723   539874544   395480628   307748461   925785995   924153417   127851755   28467524    -                        -                        28.96440199716701740     
D6           489321420   599505236   1131446927  689677804   449434581   476279716   925785995   929901910   200356384   88608652    -                        -                        6.765764092653164388     
D8           476714417   571780600   1146564560  886148530   106765318   929913272   379182930   1225635466  409434113   67280304    -                        -                        8.498484192342531627     
D2           750959141   856951796   1135638088  1176493449  182645765   132048217   379182930   113909218   425534308   325424833   -                        -                        2.633332521369074498     
D3           885022727   267613574   617409153   1087589753  770514516   796406000   379182930   619202059   202567026   74754623    -                        -                        3.579893299709370482     
D0           913677247   71241268    842435979   1049651878  685423840   367599286   1239282549  57542283    135974631   97829461    -                        -                        0.728218956455254312     
D4           983797837   854041211   129756626   1186244433  389959430   56517015    1239282549  819217399   202446596   174011453   -                        -                        4.907959770900826855     
D1           588888028   377430146   211457882   906501808   221098827   974881286   1239282549  46303460    317613780   271274248   -                        -                        1.391323167542243080     
D9           456280804   1120697588  577213959   793747318   958013649   197694932   521240992   168116271   337466514   118814290   -                        -                        9.432346799362265262     
D27          262303377   293780323   1210153797  514048528   71992956    1204640331  521240992   1031490656  251745151   10558226    -                        -                        27.82478069706028266     
D4           500033689   875475521   866188911   809643690   388933352   1019796408  247233246   1086371195  309610001   190423688   -                        -                        4.597513734740816489     
D1           725587984   281634858   443953126   1175694112  1012089618  22506857    247233246   994705064   450106128   275481856   -                        -                        1.022335416529210548     
D2           1057990317  207889338   850100979   1133800191  150849152   722998970   247233246   379859543   75809874    72461955    -                        -                        2.868944648264044214     
D1           476958726   233873430   243085296   656676172   13164444    150921194   549559529   140488005   179717446   117523834   -                        -                        1.990008511805358562     
D8           831258504   454388531   376869973   928174333   836765461   1218529629  1067247361  628192142   96915829    55931872    -                        -                        8.123964293560565968     
D3           700614181   260257258   440356923   824492227   339532445   790536508   775426708   1194633638  123878046   81223951    -                        -                        3.204193526611380921     
D3           296703974   161748446   134955528   543153463   642922098   935230005   775426708   737515973   246449489   50254485    -                        -                        3.218587276339614265     
D3           662215100   1040078539  863767304   1051833248  989408030   71489585    775426708   240857076   389618148   272596952   -                        -                        3.815444491837164782     
D7           397832784   243748533   154084251   519615549   215501854   667822153   775426708   1123965672  121782765   32484489    -                        -                        7.503536010678819666     
D3           967782350   664614328   303168022   1223138397  929772037   553787406   898680111   236421861   255356047   201714209   -                        -                        3.294831491023024560     
D5           433381383   197824045   235557338   632609373   63329289    97682744    898680111   1110404235  199227990   34925403    -                        -                        5.664187897846160858     
D48          472750813   399660022   73090791    490618253   224700207   623401508   898680111   569095867   17867440    8197373     -                        -                        48.75464639708355347     
D10          562958633   649643328   1154946048  1062898788  607257599   534421441   898680111   516256891   499940155   63018478    -                        -                        10.30877527699098032     
D5           1040885413  571171532   469713881   1198092426  200344969   819776430   1009897230  934528727   157207013   97643335    -                        -                        5.849570090984704690     
D1           456329977   157371409   298958568   780428429   1015402548  811228371   1009897230  70842275    324098452   132231525   -                        -                        1.190120200156505795     
D2           837253385   510624521   326628864   1162759051  189479656   826617731   1009897230  1170697782  325505666   186242053   -                        -                        2.741725151622979585     
D116         1046990171  440804585   606185586   1064376708  41560119    769931790   1009897230  1116498514  17386537    3797951     -                        -                        116.0637893959137440     
D133         958351947   846606182   111745765   1148750172  256713574   778660044   61536241    374216650   190398225   6360822     -                        -                        133.0969774032349907     
D7           1141136342  381681796   759454546   1239988290  879192546   799635488   61536241    926548601   98851948    53764914    -                        -                        7.099086887779640082     
D29          221468859   801873904   661225698   249250876   282746571   940686440   61536241    50386209    27782017    26994740    -                        -                        29.70482042057082231     
D28          271934106   511224857   1002339992  295029702   675067909   531245172   1074328339  313290584   23095596    17882550    -                        -                        28.58791710354507606     
D1           713013481   435778442   277235039   1155545696  1181732464  1238223106  196940759   579985465   442532215   270481266   -                        -                        1.611122457553123106     
D1           750651404   556681104   193970300   1141862026  250914069   1125802472  196940759   347659840   391210622   359440782   -                        -                        1.548742190306051582     
D2           901502153   63179794    838322359   1194445721  599769709   357756777   196940759   507760277   292943568   22671449    -                        -                        2.786755888430421893     
D170         311488640   460731695   1092387688  319020088   1092354547  1015156546  196940759   35795049    7531448     2699272     -                        -                        170.6873908965083918     
D669         586864843   820881179   1007614407  879684092   359583056   130124547   196940759   1163481348  292819249   1226345     -                        -                        669.3721416077857372     
D5           273407698   716580899   798457542   426692063   472670830   314252439   196940759   1022697501  153284365   120123333   -                        -                        5.965376426909499755     
D2           711754806   501168893   210585913   1184351610  1201789491  885685376   909417026   529126459   472596804   239158002   -                        -                        2.095555610972197367     
D2           286695183   76177625    210517558   371214188   347405222   1173231271  909417026   1008399922  84519005    33138168    -                        -                        2.298788062152379697     
D1           492183908   176598541   315585367   842933669   617570620   616076177   909417026   150704900   350749761   141434147   -                        -                        1.248627327600031412     
D8           423040063   1189999607  474671199   701327734   324438145   579751101   1118645492  543188033   278287671   144752392   -                        -                        8.220932245458161409     
D2           632074431   297144933   334929498   876635410   778595411   879464291   828131876   71204505    244560979   142952473   -                        -                        2.078627440044356560     
D51          197121561   634478418   804273886   289503283   634030166   1235040342  684790384   921929862   92381722    12358117    -                        -                        51.34102695418727626     
D0           534938136   31703034    503235102   945796746   125005492   234270874   684790384   624510819   410858610   124079526   -                        -                        0.255505763295710849     
D2           504276663   258269355   246007308   896069195   677680641   943605901   684790384   1065642482  391792532   112484131   -                        -                        2.296051475918856500     
D16          590835151   658167685   1174298209  774185592   863126457   306112597   544992563   242543296   183350441   40783828    -                        -                        16.13795755023290113     
D4           399542691   182559111   216983580   757683763   233291611   918485540   544992563   318150617   358141072   41401619    -                        -                        4.409467924430684703     
D106         954071324   364798583   589272741   1027197142  657309324   613016743   50870836    207103260   73125818    3435690     -                        -                        106.1791322849267541     
D163         422725134   1080440297  583915580   838851210   685225874   569118595   50870836    344147668   416126076   6599058     -                        -                        163.7264435317889310     
D49          1009597188  487388207   522208981   1031812395  680758837   981392452   1076686742  220021707   22215207    9912873     -                        -                        49.16719976136080831     
D0           375111307   129281327   245829980   606899569   182389088   114271782   1076686742  388020997   231788262   143323045   -                        -                        0.902027493205994890     
D8           512935445   91350472    421584973   575676463   251599178   1094391527  1076686742  656149283   62741018    11007301    -                        -                        8.299080037876678397     
D18          555706823   659371220   1137966346  630015931   334986317   148545346   719413426   325745633   74309108    35543067    -                        -                        18.55133154378602161     
D5           510362722   288162235   222200487   738358815   1206180357  287791686   933521145   1086709303  227996093   54370536    -                        -                        5.299970465621306363     
D4           1121024218  300513976   820510242   1226232462  764009245   569787508   933521145   198578319   105208244   68941778    -                        -                        4.358953086472472468     
D3           661345004   1187800496  715175251   1011757261  482404149   14497072    933521145   96354741    350412257   310932747   -                        -                        3.820120291157367223     
D51          155987588   481604163   916014168   302601722   282388056   1023560148  718060505   1127326814  146614134   9373454     -                        -                        51.37958355585891817     
D3           678848422   1064302418  856176747   1087743029  953440732   156431229   902840019   189631044   408894607   269953815   -                        -                        3.942535199956333271     
D26          1013765354  957945740   55819614    1089008551  624074073   953273167   902840019   646859246   75243197    35603793    -                        -                        26.90572153365794481     
D53          673900113   532677634   141222479   806704787   654491690   1027594488  902840019   996533616   132804674   9876743     -                        -                        53.93251945504707371     
D18          543083083   299487788   243595295   1070135415  1213791945  189283368   902840019   1207842378  527052332   16030751    -                        -                        18.68208095802872866     
D54          728574944   481856201   246718743   740570753   491660511   624757097   375601643   1186464162  11995809    8826404     -                        -                        54.59258391072966975     
D29          89505060    1030655524  300480279   143559959   262945876   1134746315  375601643   1025572182  54054899    35450161    -                        -                        29.07336652152299110     
D3           598360852   644282419   1195709176  813829840   1085550795  139783575   375601643   328040801   215468988   167422876   -                        -                        3.848234090782193945     
D29          208054425   1212897763  236787405   249778571   331897281   754597166   165288915   1028270232  41724146    41157841    -                        -                        29.46942146455155410     
D100         1115548068  1023543020  92005048    1155026435  1200125554  1180812505  165288915   426003443   39478367    10153792    -                        -                        100.8040168638475162     
D33          157923082   988834955   410718870   286436756   326648257   956082019   785192940   230849438   128513674   29409408    -                        -                        33.62308262036420454     
D58          431560550   1197419167  475772126   465816981   906794127   764925877   785192940   475882226   34256431    20483378    -                        -                        58.45809060400096117     
D5           277539129   442216843   1076953029  477974213   689531867   697390974   785192940   557589936   200435084   77104045    -                        -                        5.735326116807490450     
D115         371171110   246765424   124405686   494185336   537231602   1170537763  785192940   550902169   123014226   2128432     -                        -                        115.9376592721778285     
D19          262148981   658870885   844908839   319063462   1225002312  550736156   129802407   910243433   56914481    34491057    -                        -                        19.10265855291126624     
D2           720299997   467884670   252415327   1236181694  389236562   667968556   129802407   1128971058  515881697   204418300   -                        -                        2.288859020938927679     
D5           523129151   630024353   1134735541  722494408   846504600   62046796    129802407   1042003903  199365257   124398637   -                        -                        5.064559935652671178     
D0           665981098   190947283   475033815   1069838177  959662385   1102268799  129802407   1114547636  403857079   262124019   -                        -                        0.728461602749956309     
D409         634020994   1087591394  788060343   949702823   231582001   970805156   129802407   153408023   315681829   2657336     -                        -                        409.2788394090924143     
