Elliptic curve parameters:
name = secp256k1
mode = test
p = 1241690119
a = 1
b = 35
g = (311072572, 523565415)
n = 1241630743

--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case         s           s_zk        s_rxk       s_zr        z           r           x           k-1         a           m1          m2          f                        
D2           702562179   324478357   378083822   997840696   83698444    314368069   1105192026  1130921465  112005145   -           -           2.896995106787281959     
D9           450421525   582936592   1109115676  643576334   1136122199  1108068001  1105192026  1119023570  64111907    -           -           9.092485612695938057     
D9           963360753   588908292   374452461   1053192228  888091435   766720907   1105192026  336031282   65046003    -           -           9.053719903435111916     
D62          623730509   588657295   35073214    1238082771  958376411   580562279   1105192026  377149306   9378247     -           -           62.76837185030421996     
D4           1029314554  561735145   467579409   1160235214  713147092   529318979   1105192026  856865723   112869934   -           -           4.976835948180850358     
D6           700249862   1087487116  854393489   1225361494  654875428   287242575   1105192026  1180231471  175138230   -           -           6.209307448179646442     
D1           624089360   298739051   325350309   985617929   506331700   478348078   1105192026  952495395   262560791   -           -           1.137790032785207445     
D12          691502864   571611103   119891761   755934114   188543538   831345064   1105192026  1215461640  47190364    -           -           12.11287759933362667     
D186         571632636   621818646   1191444733  855780927   2505119     162054947   1105192026  638608260   3336054     -           -           186.3934594583900620     
D2           813986434   279976143   534010291   1174167036  114520164   1033540721  1105192026  85682972    93625230    -           -           2.990392044964802756     
D9           789548562   604844239   184704323   893671215   293398571   847903179   1105192026  720848999   60689991    -           -           9.966128335725078621     
D17          985164243   977636178   7528065     1101364468  843278887   771338365   1105192026  145681177   55562443    -           -           17.59526984801586208     
D36          475256078   297532460   177723618   708773900   469019005   400911207   1105192026  76640709    8220434     -           -           36.19425203097549350     
D3           661011884   817949628   1084692999  886371985   1053477436  299049505   1105192026  527907626   210291682   -           -           3.889595728279923121     
D4           587803964   727833170   1101601537  1029935749  137223180   553675377   1105192026  624762046   145672179   -           -           4.996377311003221830     
